/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01/,164
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c02/,123
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03/,259
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c04/,235
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05/,296
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06/,122
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01/,170
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02/,146
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03/,216
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04/,170
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01/,209
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02/,134
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03/,115
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04/,108
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c05/,146
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06/,152
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01/,126
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02/,132
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03/,114
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04/,181
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05/,106
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06/,248
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07/,158
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01/,268
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02/,264
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03/,158
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04/,186
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05/,227
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06/,115
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07/,235
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01/,139
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02/,139
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03/,245
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04/,100
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05/,281
/Tmp/bakhtias/slurm-307038/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06/,146
